Date,Aluminium,Copper,Nickel,Zinc,Tin,Lead
2009-06-29,1616.0,5085.5,15780.0,1546.0,14790.0,1709.0
2009-06-30,1616.0,5108.0,16010.0,1555.0,14950.0,1730.0
2009-07-01,1610.0,5042.0,15775.0,1544.5,14460.0,1695.0
2009-07-02,1611.0,5006.0,16185.0,1549.5,14490.0,1708.0
2009-07-03,1596.0,4991.0,16255.0,1540.5,14500.0,1690.5
2009-07-06,1559.0,4859.0,15380.0,1497.0,14300.0,1653.0
2009-07-07,1610.0,5012.0,16070.0,1569.0,14450.0,1714.5
2009-07-08,1561.5,4850.0,15450.0,1517.5,14105.0,1625.0
2009-07-09,1540.0,4821.0,14975.0,1485.5,13350.0,1594.5
2009-07-10,1534.0,4840.0,14455.0,1473.0,12450.0,1594.0
2009-07-13,1531.5,4883.0,14360.0,1461.0,12650.0,1567.0
2009-07-14,1566.0,5011.0,15455.0,1469.0,13085.0,1569.0
2009-07-15,1622.5,5181.5,15880.0,1517.5,13370.0,1611.0
2009-07-16,1636.0,5231.5,15850.0,1505.5,13210.0,1600.5
2009-07-17,1671.5,5230.0,15880.0,1520.0,13175.0,1604.0
2009-07-20,1713.5,5400.0,16375.0,1643.0,13755.0,1699.0
2009-07-21,1693.0,5345.0,15780.0,1618.0,14200.0,1674.5
2009-07-22,1707.0,5342.0,15855.0,1627.0,14250.0,1658.0
2009-07-23,1702.5,5474.0,16300.0,1642.5,14425.0,1699.0
2009-07-24,1798.0,5551.0,16625.0,1677.5,14955.0,1739.0
2009-07-27,1828.0,5615.0,16895.0,1706.0,15050.0,1789.0
2009-07-28,1814.0,5615.0,16995.0,1705.0,14705.0,1774.0
2009-07-29,1775.5,5410.5,16350.0,1621.5,14350.0,1732.5
2009-07-30,1819.0,5497.0,16850.0,1670.0,14610.0,1774.5
2009-07-31,1863.5,5750.0,17650.0,1748.0,15000.0,1842.5
2009-08-03,1930.5,5972.0,18580.0,1811.0,15415.0,1949.0
2009-08-04,1904.5,5917.0,18680.0,1795.0,14800.0,1894.0
2009-08-05,2015.5,6132.0,19740.0,1851.0,15355.0,1930.5
2009-08-06,2001.5,6035.0,20075.0,1872.5,15700.0,1897.0
2009-08-07,1972.0,5964.0,19505.0,1822.0,14850.0,1815.5
2009-08-10,1998.0,6197.0,20475.0,1872.5,15240.0,1891.0
2009-08-11,1954.0,6136.0,20175.0,1837.0,14975.0,1825.0
2009-08-12,1892.0,6029.0,19270.0,1785.0,14910.0,1775.0
2009-08-13,2035.0,6419.0,21070.0,1897.5,15650.0,1886.5
2009-08-14,2016.5,6386.0,20755.0,1874.0,15550.0,1905.0
2009-08-17,1910.0,6096.0,18975.0,1755.5,14600.0,1785.5
2009-08-18,1990.5,6116.0,19880.0,1780.0,14900.0,1825.0
2009-08-19,1905.0,5947.0,19100.0,1760.5,14100.0,1790.0
2009-08-20,1906.0,6122.0,19250.0,1803.5,14650.0,1821.0
2009-08-21,1908.0,6135.0,19525.0,1808.0,14400.0,1845.0
2009-08-24,1881.0,6361.0,19695.0,1840.0,14825.0,1945.5
2009-08-25,1885.0,6285.5,19600.0,1805.5,14600.0,2006.0
2009-08-26,1856.5,6305.0,19500.0,1825.0,14225.0,2077.0
2009-08-27,1833.0,6261.0,19390.0,1818.0,14250.0,2020.5
2009-08-28,1880.5,6490.5,19595.0,1820.0,14400.0,2118.0
2009-09-01,1830.5,6240.5,18530.0,1820.0,14150.0,2072.0
2009-09-02,1792.5,6080.0,17900.0,1794.5,14050.0,2060.0
2009-09-03,1826.0,6280.0,18300.0,1882.0,14610.0,2224.0
2009-09-04,1816.0,6280.0,17955.0,1908.0,14605.0,2255.0
2009-09-07,1822.0,6297.5,17745.0,1909.0,14700.0,2352.5
2009-09-08,1886.0,6465.5,18555.0,1967.0,15100.0,2447.5
2009-09-09,1868.0,6415.5,17980.0,1960.0,15275.0,2440.0
2009-09-10,1830.0,6305.0,17405.0,1895.0,14900.0,2181.0
2009-09-11,1820.0,6290.0,17255.0,1915.0,14820.0,2109.5
2009-09-14,1793.0,6145.5,16655.0,1825.5,14650.0,2045.5
2009-09-15,1813.0,6156.0,16725.0,1826.5,14700.0,2113.0
2009-09-16,1851.0,6315.5,17155.0,1872.0,14810.0,2220.5
2009-09-17,1913.5,6302.0,17455.0,1928.0,15000.0,2241.0
2009-09-18,1922.0,6231.0,17305.0,1906.0,15100.0,2171.0
2009-09-21,1836.0,6089.0,16705.0,1856.0,14800.0,2135.5
2009-09-22,1864.5,6295.5,17650.0,1925.0,15445.0,2234.0
2009-09-23,1848.0,6111.0,17705.0,1892.0,15200.0,2213.0
2009-09-24,1835.5,6089.5,17650.0,1889.5,15150.0,2200.0
2009-09-25,1790.5,5966.0,17025.0,1859.5,14925.0,2175.0
2009-09-28,1758.0,5896.0,16525.0,1838.0,14900.0,2150.0
2009-09-29,1782.5,5934.5,16895.0,1866.5,15125.0,2184.0
2009-09-30,1852.0,6136.0,17335.0,1913.5,15105.0,2276.0
2009-10-01,1858.0,6082.0,17565.0,1915.5,15245.0,2192.0
2009-10-02,1786.0,5872.0,17175.0,1852.0,14700.0,2085.0
2009-10-05,1760.5,5856.0,17150.0,1855.0,14600.0,2115.0
2009-10-06,1792.5,6042.0,17825.0,1889.0,14800.0,2128.0
2009-10-07,1795.5,6060.5,18135.0,1902.5,15050.0,2142.0
2009-10-08,1857.5,6241.5,19175.0,1978.0,15305.0,2221.0
2009-10-09,1866.0,6265.5,18960.0,2044.5,15100.0,2250.0
2009-10-12,1915.0,6236.0,18810.0,2061.0,15175.0,2263.0
2009-10-13,1905.5,6282.0,18560.0,2063.5,15050.0,2301.0
2009-10-14,1855.0,6192.0,18130.0,1988.0,14655.0,2169.0
2009-10-15,1836.0,6077.0,18175.0,1965.0,14600.0,2140.0
2009-10-16,1865.0,6160.5,18645.0,2009.0,14925.0,2180.0
2009-10-19,1870.5,6260.0,18830.0,2034.5,14760.0,2191.0
2009-10-20,1921.0,6444.0,19170.0,2100.0,15050.0,2315.0
2009-10-21,1860.5,6346.0,18825.0,2114.5,14750.0,2246.0
2009-10-22,1949.0,6565.5,19455.0,2240.0,14820.0,2410.5
2009-10-23,1948.5,6640.0,19495.0,2269.0,15350.0,2405.5
2009-10-26,1974.0,6675.5,19150.0,2331.0,15500.0,2376.0
2009-10-27,1981.0,6563.0,18900.0,2320.0,15510.0,2305.0
2009-10-28,1928.5,6475.0,18500.0,2241.0,15095.0,2243.0
2009-10-29,1900.0,6424.5,18460.0,2207.0,15400.0,2297.0
2009-10-30,1903.0,6575.0,18465.0,2195.0,14755.0,2322.0
2009-11-02,1869.0,6473.0,18170.0,2145.0,14900.0,2260.0
2009-11-03,1870.0,6395.5,17805.0,2146.0,14700.0,2250.5
2009-11-04,1892.5,6571.0,18165.0,2201.5,15000.0,2312.0
2009-11-05,1886.0,6527.5,17810.0,2185.5,15010.0,2320.0
2009-11-06,1887.0,6532.0,17805.0,2168.0,14975.0,2320.0
2009-11-09,1896.0,6565.0,17430.0,2188.5,15050.0,2278.0
2009-11-10,1918.0,6475.0,16850.0,2121.5,14860.0,2258.0
2009-11-11,1938.5,6595.5,17050.0,2155.5,14945.0,2312.5
2009-11-12,1918.0,6475.0,16330.0,2131.0,14775.0,2251.0
2009-11-13,1903.5,6500.0,16185.0,2136.0,14855.0,2241.0
2009-11-16,1940.0,6700.5,16460.0,2200.0,14880.0,2290.5
2009-11-17,2002.5,6761.0,16660.0,2235.0,14800.0,2331.0
2009-11-18,2035.5,6926.0,17300.0,2252.0,15255.0,2405.0
2009-11-19,2003.0,6761.0,16940.0,2205.0,15100.0,2335.0
2009-11-20,1978.0,6731.0,16660.0,2196.5,15000.0,2309.0
2009-11-23,2022.0,6945.5,16855.0,2258.5,15075.0,2375.5
2009-11-24,1995.0,6865.0,16610.0,2221.0,14960.0,2358.0
2009-11-25,2007.0,6914.0,16800.0,2248.0,15000.0,2354.0
2009-11-26,2009.5,6904.5,16775.0,2242.0,15025.0,2344.0
2009-11-27,1957.0,6755.0,16125.0,2198.0,14825.0,2289.0
2009-11-30,2007.0,6814.5,16030.0,2226.5,14800.0,2290.0
2009-12-01,2044.0,6990.0,16265.0,2303.0,14960.0,2343.0
2009-12-02,2102.5,7055.0,16400.0,2374.5,15050.0,2445.0
2009-12-03,2114.0,7071.0,16080.0,2376.0,15130.0,2413.0
2009-12-04,2106.5,7026.0,15905.0,2353.5,15050.0,2345.0
2009-12-07,2103.0,6920.5,15975.0,2301.0,14950.0,2297.0
2009-12-08,2134.0,6960.5,15810.0,2291.5,14960.0,2256.0
2009-12-09,2127.5,6935.0,16160.0,2304.0,15175.0,2275.0
2009-12-10,2163.5,6810.0,16470.0,2265.0,15200.0,2260.0
2009-12-11,2210.0,6871.0,16525.0,2287.0,15200.0,2290.0
2009-12-14,2265.5,6920.0,16690.0,2281.5,15155.0,2291.0
2009-12-15,2204.0,6800.5,16730.0,2276.0,15260.0,2294.0
2009-12-16,2241.5,6946.0,17210.0,2371.0,15325.0,2368.0
2009-12-17,2215.0,6900.5,17005.0,2360.0,15645.0,2332.0
2009-12-18,2214.0,6841.0,17050.0,2398.0,15780.0,2314.5
2009-12-21,2231.0,6880.0,17515.0,2408.0,15875.0,2320.0
2009-12-22,2200.5,6856.0,17700.0,2386.5,15800.0,2271.0
2009-12-23,2212.5,6901.0,17955.0,2440.0,15780.0,2300.0
2009-12-24,2201.0,7070.0,18640.0,2490.5,16145.0,2327.0
2009-12-29,2247.0,7221.0,18975.0,2510.0,16575.0,2365.5
2009-12-30,2237.0,7295.0,18855.0,2548.0,16745.0,2397.0
2009-12-31,2208.0,7346.0,18480.0,2570.0,16725.0,2395.0
2010-01-04,2225.5,7464.0,18855.0,2575.0,17450.0,2451.5
2010-01-05,2247.0,7436.0,18615.0,2526.5,17405.0,2440.0
2010-01-06,2303.0,7587.5,18955.0,2618.0,17500.0,2582.0
2010-01-07,2307.0,7594.0,18750.0,2634.5,17680.0,2591.0
2010-01-08,2261.5,7446.0,18125.0,2529.0,17415.0,2524.0
2010-01-11,2320.5,7685.0,18300.0,2579.0,17825.0,2576.0
2010-01-12,2260.5,7425.0,17765.0,2487.0,17730.0,2414.5
2010-01-13,2250.5,7391.0,17735.0,2477.0,17725.0,2435.0
2010-01-14,2293.0,7454.0,18350.0,2492.5,18200.0,2451.0
2010-01-15,2282.0,7405.5,18325.0,2440.5,18100.0,2440.0
2010-01-18,2292.5,7507.0,18635.0,2467.0,17930.0,2451.5
2010-01-19,2243.5,7442.0,18645.0,2458.5,17630.0,2420.5
2010-01-20,2254.0,7446.0,18985.0,2468.5,17950.0,2405.5
2010-01-21,2229.5,7347.0,18805.0,2449.0,17910.0,2273.0
2010-01-22,2189.5,7240.0,18455.0,2324.0,17725.0,2227.0
2010-01-25,2217.5,7409.0,18375.0,2323.5,17750.0,2235.0
2010-01-26,2189.5,7306.0,18295.0,2307.5,17750.0,2165.5
2010-01-27,2149.0,7244.0,17935.0,2254.5,17925.0,2140.0
2010-01-28,2126.0,7042.0,18150.0,2155.5,17650.0,2089.5
2010-01-29,2061.5,6854.0,18730.0,2122.0,17045.0,2055.0
2010-02-01,2046.5,6675.0,18025.0,2092.5,16060.0,2001.0
2010-02-02,2075.0,6865.0,18125.0,2157.5,16330.0,2095.0
2010-02-03,2086.5,6853.0,18060.0,2165.0,16600.0,2110.0
2010-02-04,2052.0,6571.0,18255.0,2082.5,16620.0,2005.0
2010-02-05,1949.0,6242.0,17350.0,1981.0,15665.0,1925.0
2010-02-08,1974.0,6329.0,17035.0,1999.0,14950.0,1935.0
2010-02-09,2002.5,6485.0,17425.0,2046.0,15500.0,1972.0
2010-02-10,2022.5,6610.5,17850.0,2147.5,15955.0,2079.5
2010-02-11,2012.5,6672.5,17945.0,2155.0,16000.0,2065.0
2010-02-12,2004.5,6766.0,18455.0,2130.5,16125.0,2080.0
2010-02-15,2033.0,6841.0,19000.0,2182.0,16400.0,2135.0
2010-02-16,2051.0,6940.0,19600.0,2222.5,16605.0,2196.0
2010-02-17,2095.0,7119.5,20150.0,2291.0,16700.0,2275.0
2010-02-18,2077.0,7086.0,20235.0,2250.5,16655.0,2240.0
2010-02-19,2072.0,7193.0,20210.0,2261.0,16900.0,2289.5
2010-02-22,2116.0,7338.0,20535.0,2285.5,17005.0,2319.5
2010-02-23,2117.5,7227.0,20430.0,2226.0,17000.0,2295.0
2010-02-24,2079.0,7032.0,20065.0,2157.0,16660.0,2167.5
2010-02-25,2062.5,7046.0,20275.0,2148.5,16830.0,2150.0
2010-02-26,2050.5,7072.0,20495.0,2157.5,16675.0,2138.5
2010-03-01,2101.0,7335.0,21370.0,2178.0,17080.0,2151.5
2010-03-02,2108.0,7359.0,21505.0,2197.0,16975.0,2150.0
2010-03-03,2132.5,7483.5,22555.0,2247.5,17200.0,2201.0
2010-03-04,2203.0,7485.5,22875.0,2290.0,17555.0,2196.5
2010-03-05,2201.0,7466.5,22500.0,2257.0,17425.0,2178.0
2010-03-08,2224.0,7541.5,22550.0,2350.0,17550.0,2240.5
2010-03-09,2200.5,7395.0,21945.0,2318.5,17250.0,2206.0
2010-03-10,2233.0,7524.0,21995.0,2362.5,17650.0,2282.5
2010-03-11,2195.0,7384.5,21325.0,2307.0,17430.0,2241.0
2010-03-12,2216.0,7470.0,21800.0,2330.0,17550.0,2251.0
2010-03-15,2208.0,7330.0,21300.0,2254.0,17500.0,2185.0
2010-03-16,2213.5,7341.5,22000.0,2278.0,17510.0,2194.5
2010-03-17,2242.5,7488.0,22125.0,2316.0,17555.0,2245.0
2010-03-18,2244.0,7476.0,22250.0,2298.0,17695.0,2222.5
2010-03-19,2233.0,7461.0,22700.0,2287.5,17675.0,2210.5
2010-03-22,2192.5,7300.5,21855.0,2217.5,17625.0,2140.0
2010-03-23,2231.0,7404.5,22340.0,2236.0,17550.0,2136.0
2010-03-24,2194.5,7310.5,22195.0,2182.5,17250.0,2001.0
2010-03-25,2176.0,7347.0,22675.0,2215.0,17500.0,2025.5
2010-03-26,2200.0,7490.5,23650.0,2240.0,17630.0,2090.0
2010-03-29,2225.0,7635.0,23950.0,2277.0,17800.0,2153.0
2010-03-30,2267.5,7786.0,24200.0,2327.5,18325.0,2137.0
2010-03-31,2288.0,7830.0,24950.0,2360.0,18355.0,2120.0
2010-04-01,2330.0,7881.0,25475.0,2370.0,18690.0,2182.5
2010-04-06,2327.5,7950.5,24550.0,2387.5,18350.0,2228.0
2010-04-07,2324.0,7908.0,24560.0,2390.0,18475.0,2262.5
2010-04-08,2295.5,7795.5,24440.0,2325.0,18580.0,2225.0
2010-04-09,2357.5,7896.0,25200.0,2356.0,18605.0,2280.0
2010-04-12,2381.0,7915.0,25580.0,2380.5,18695.0,2315.0
2010-04-13,2369.0,7845.0,25570.0,2367.5,18725.0,2305.5
2010-04-14,2419.5,7924.5,25875.0,2385.5,18630.0,2333.5
2010-04-15,2424.0,7875.0,26690.0,2394.0,18755.0,2290.0
2010-04-16,2447.5,7905.5,27600.0,2488.5,19135.0,2368.0
2010-04-19,2339.0,7656.0,26405.0,2332.0,18700.0,2187.5
2010-04-20,2384.0,7787.0,27310.0,2389.5,19120.0,2264.0
2010-04-21,2326.5,7666.0,26425.0,2383.5,18935.0,2295.0
2010-04-22,2293.5,7661.0,27000.0,2385.5,18820.0,2275.5
2010-04-23,2265.5,7660.0,26800.0,2355.5,18955.0,2253.5
2010-04-26,2293.5,7760.0,27325.0,2402.0,19050.0,2310.5
2010-04-27,2262.5,7645.0,26850.0,2375.0,18805.0,2291.0
2010-04-28,2115.0,7410.5,25450.0,2295.0,18100.0,2225.0
2010-04-29,2195.5,7395.0,25700.0,2315.0,18450.0,2229.0
2010-04-30,2184.0,7365.0,25810.0,2256.0,18095.0,2176.0
2010-05-04,2164.0,7175.5,25650.0,2180.0,18080.0,2129.5
2010-05-05,2095.0,6801.0,22560.0,2036.0,17250.0,1962.0
2010-05-06,2051.0,6945.0,21670.0,2090.5,17650.0,1965.0
2010-05-07,2065.5,6872.0,22170.0,2045.0,17555.0,1979.0
2010-05-10,2104.5,7165.5,23160.0,2116.0,17950.0,2081.0
2010-05-11,2028.0,6885.0,22075.0,2011.0,17425.0,1976.0
2010-05-12,2100.5,7082.0,22805.0,2069.0,17795.0,2026.0
2010-05-13,2116.5,7010.5,22680.0,2073.0,17630.0,2016.5
2010-05-14,2081.0,6955.5,22200.0,2051.0,17550.0,1952.0
2010-05-17,2011.0,6721.0,21050.0,1968.0,17700.0,1864.0
2010-05-18,2005.5,6605.5,21475.0,1893.0,17105.0,1795.5
2010-05-19,1969.0,6465.5,21055.0,1822.5,17105.0,1721.0
2010-05-20,1947.0,6500.0,21050.0,1817.5,17110.0,1720.0
2010-05-21,1991.0,6639.0,21200.0,1855.5,17255.0,1722.5
2010-05-24,2009.0,6770.5,21595.0,1888.0,17705.0,1779.0
2010-05-25,1980.5,6685.0,21145.0,1830.5,17350.0,1724.0
2010-05-26,2010.5,6836.0,21460.0,1881.5,17710.0,1760.0
2010-05-27,2003.5,6875.5,21600.0,1875.5,17725.0,1777.0
2010-05-28,2037.0,6926.0,21555.0,1895.5,18105.0,1821.0
2010-06-01,1953.0,6715.0,20505.0,1821.0,17430.0,1751.0
2010-06-02,1954.0,6605.0,19880.0,1791.0,17650.0,1709.5
2010-06-03,1951.0,6620.5,19205.0,1741.0,17585.0,1640.5
2010-06-04,1915.5,6450.0,18300.0,1665.5,17245.0,1621.0
2010-06-07,1828.5,6157.0,18050.0,1595.0,16150.0,1558.5
2010-06-08,1850.5,6091.0,17955.0,1623.0,15830.0,1562.5
2010-06-09,1911.0,6295.5,18780.0,1738.5,16395.0,1655.0
2010-06-10,1907.0,6292.0,19105.0,1685.5,16500.0,1655.5
2010-06-11,1932.0,6462.0,19300.0,1721.5,16845.0,1676.0
2010-06-14,1945.5,6610.0,19730.0,1742.5,16925.0,1674.0
2010-06-15,1965.0,6625.0,20105.0,1772.5,17080.0,1685.0
2010-06-16,1967.5,6592.5,19555.0,1778.0,17700.0,1701.0
2010-06-17,1950.5,6480.5,19685.0,1727.5,17300.0,1715.0
2010-06-18,1931.0,6315.5,19305.0,1703.5,17450.0,1706.5
2010-06-21,1968.5,6607.0,19935.0,1778.0,17980.0,1786.0
2010-06-22,1901.0,6460.0,19400.0,1727.0,17875.0,1766.0
2010-06-23,1922.0,6576.0,19430.0,1775.5,17810.0,1782.0
2010-06-24,1908.5,6525.5,19250.0,1804.0,17900.0,1780.5
2010-06-25,1946.0,6604.5,19500.0,1810.5,18050.0,1802.0
2010-06-28,1996.0,6800.0,20210.0,1852.0,18110.0,1828.0
2010-06-29,1962.5,6585.0,19935.0,1759.5,17750.0,1741.5
2010-06-30,1924.0,6515.0,19430.0,1730.0,17475.0,1690.0
2010-07-01,1928.0,6354.0,19150.0,1726.5,17500.0,1692.5
2010-07-02,1933.0,6430.5,19115.0,1770.0,17300.0,1736.0
2010-07-05,1912.0,6440.0,18775.0,1765.0,17250.0,1731.5
2010-07-06,1946.0,6523.0,18855.0,1814.0,17440.0,1755.0
2010-07-07,1954.5,6545.0,18990.0,1810.0,17650.0,1756.0
2010-07-08,1977.0,6641.0,19325.0,1830.0,17670.0,1804.0
2010-07-09,1970.5,6680.5,19130.0,1840.0,17700.0,1808.0
2010-07-12,1967.0,6630.5,19210.0,1828.5,17740.0,1807.0
2010-07-13,1948.0,6596.0,19300.0,1817.5,17600.0,1766.5
2010-07-14,2003.5,6694.5,19515.0,1826.0,18060.0,1814.0
2010-07-15,1991.0,6656.0,19315.0,1823.0,18110.0,1801.0
2010-07-16,2008.5,6650.0,19220.0,1800.0,17855.0,1789.0
2010-07-19,1947.0,6514.0,18735.0,1784.0,17855.0,1751.5
2010-07-20,1930.5,6526.0,18810.0,1810.0,17925.0,1762.0
2010-07-21,1975.5,6771.0,19215.0,1869.0,18280.0,1844.0
2010-07-22,2006.5,6920.5,19825.0,1902.5,18395.0,1894.0
2010-07-23,2008.5,6995.0,20380.0,1891.0,18635.0,1930.5
2010-07-26,2021.0,6995.5,20415.0,1883.5,19235.0,1960.0
2010-07-27,2045.0,7091.5,20725.0,1907.0,19500.0,1975.0
2010-07-28,2059.0,7120.0,20435.0,1923.5,19410.0,1968.0
2010-07-29,2083.0,7206.0,20385.0,1971.0,19550.0,2003.0
2010-07-30,2127.0,7195.0,20560.0,1973.5,19550.0,2065.0
2010-08-02,2184.5,7336.0,21420.0,2000.5,19825.0,2085.0
2010-08-03,2200.0,7360.0,21505.0,2059.5,19775.0,2175.5
2010-08-04,2201.0,7370.5,21520.0,2073.5,19875.0,2183.0
2010-08-05,2212.5,7395.0,21985.0,2081.0,20645.0,2190.5
2010-08-06,2217.0,7420.0,22085.0,2110.0,20800.0,2167.5
2010-08-09,2201.0,7425.0,22565.0,2128.5,21480.0,2171.0
2010-08-10,2145.0,7225.0,22055.0,2059.5,20605.0,2100.5
2010-08-11,2151.0,7204.0,21775.0,2023.0,20345.0,2047.0
2010-08-12,2131.5,7180.0,21030.0,2010.0,20250.0,2028.0
2010-08-13,2143.0,7200.0,21475.0,2032.0,20740.0,2065.5
2010-08-16,2121.0,7205.0,21400.0,2041.0,20800.0,2040.5
2010-08-17,2135.0,7315.5,21850.0,2101.0,21750.0,2113.0
2010-08-18,2146.0,7353.5,21875.0,2105.5,21450.0,2119.0
2010-08-19,2094.0,7442.0,22200.0,2098.5,21495.0,2103.5
2010-08-20,2045.0,7205.5,21325.0,2032.0,20840.0,2040.0
2010-08-23,2059.0,7250.0,21220.0,2014.0,20750.0,2021.5
2010-08-24,2038.5,7171.0,20710.0,1970.5,20550.0,1991.0
2010-08-25,2016.0,7067.0,20145.0,1942.0,20250.0,1937.0
2010-08-26,1998.5,7195.5,20275.0,1996.0,20875.0,1980.5
2010-08-27,1996.5,7287.0,20555.0,2011.0,21400.0,2010.0
2010-08-31,2045.0,7355.5,20710.0,2047.0,21350.0,2010.5
2010-09-01,2059.0,7540.5,21045.0,2089.0,21430.0,2089.0
2010-09-02,2105.0,7625.5,21455.0,2148.0,21550.0,2130.0
2010-09-03,2128.5,7631.5,21875.0,2132.5,21450.0,2137.0
2010-09-06,2148.5,7660.5,21910.0,2146.0,21375.0,2160.0
2010-09-07,2110.0,7520.0,21635.0,2137.0,20875.0,2126.0
2010-09-08,2120.5,7620.0,22450.0,2170.0,20980.0,2151.0
2010-09-09,2082.5,7532.0,22580.0,2125.0,21750.0,2162.0
2010-09-10,2083.5,7525.0,22825.0,2130.0,21800.0,2170.0
2010-09-13,2108.0,7630.0,23080.0,2147.0,22050.0,2186.0
2010-09-14,2101.5,7517.0,22840.0,2130.0,22195.0,2189.0
2010-09-15,2117.5,7595.0,23180.0,2119.0,22860.0,2196.5
2010-09-16,2132.0,7670.0,23255.0,2132.5,23325.0,2191.5
2010-09-17,2156.0,7756.0,23425.0,2164.0,23750.0,2208.5
2010-09-20,2174.0,7735.5,23345.0,2155.5,23650.0,2188.0
2010-09-21,2167.0,7695.0,22810.0,2130.0,23350.0,2126.0
2010-09-22,2158.5,7705.5,22300.0,2129.0,23175.0,2160.5
2010-09-23,2233.5,7876.5,22670.0,2206.0,23645.0,2217.5
2010-09-24,2272.0,7911.0,22900.0,2237.0,23750.0,2256.0
2010-09-27,2281.5,7922.0,23175.0,2195.0,23850.0,2251.0
2010-09-28,2225.0,7866.0,22810.0,2145.5,23610.0,2223.0
2010-09-29,2293.5,8016.5,23200.0,2187.0,24355.0,2272.5
2010-09-30,2314.0,8053.5,23390.0,2176.0,24650.0,2262.0
2010-10-01,2345.0,8115.0,23775.0,2193.0,25050.0,2276.5
2010-10-04,2332.0,8085.5,23835.0,2205.5,24930.0,2265.5
2010-10-05,2335.0,8125.0,24260.0,2260.0,25750.0,2275.0
2010-10-06,2335.0,8215.5,24875.0,2298.0,26400.0,2293.5
2010-10-07,2343.0,8262.0,24730.0,2302.0,26550.0,2281.0
2010-10-08,2321.0,8104.5,23705.0,2232.0,26025.0,2199.0
2010-10-11,2391.0,8335.5,24470.0,2302.0,26395.0,2270.5
2010-10-12,2385.5,8266.0,24150.0,2309.5,26600.0,2275.0
2010-10-13,2390.0,8400.0,24110.0,2381.0,26800.0,2408.0
2010-10-14,2402.0,8412.0,24355.0,2399.0,27600.0,2402.0
2010-10-15,2368.0,8362.5,24250.0,2380.0,26855.0,2377.0
2010-10-18,2348.5,8340.5,23670.0,2365.5,26540.0,2373.0
2010-10-19,2356.5,8295.0,23505.0,2376.5,26545.0,2377.0
2010-10-20,2325.0,8250.0,23475.0,2383.5,26405.0,2381.0
2010-10-21,2348.0,8406.0,23715.0,2457.0,26900.0,2475.0
2010-10-22,2326.5,8309.5,23405.0,2489.5,26405.0,2494.0
2010-10-25,2362.0,8501.0,23755.0,2552.5,26795.0,2560.0
2010-10-26,2332.0,8466.0,23185.0,2556.5,26550.0,2541.0
2010-10-27,2322.0,8332.0,22950.0,2515.5,26340.0,2532.0
2010-10-28,2308.0,8332.0,23080.0,2464.0,26300.0,2480.0
2010-10-29,2302.0,8225.0,22700.0,2392.5,25460.0,2437.0
2010-11-01,2369.0,8339.0,23260.0,2446.0,25920.0,2472.5
2010-11-02,2386.0,8396.0,23315.0,2431.0,25905.0,2476.0
2010-11-03,2401.5,8400.5,23625.0,2427.0,25850.0,2490.0
2010-11-04,2441.0,8521.5,23970.0,2482.5,26600.0,2500.0
2010-11-05,2438.0,8700.0,24450.0,2510.0,26400.0,2505.0
2010-11-08,2415.0,8672.0,24205.0,2461.5,26390.0,2484.0
2010-11-09,2426.0,8844.5,24350.0,2510.5,27350.0,2553.5
2010-11-10,2430.5,8729.0,24350.0,2513.5,27050.0,2575.0
2010-11-11,2446.0,8925.0,24200.0,2517.5,27100.0,2593.5
2010-11-12,2434.0,8715.0,23625.0,2434.0,26775.0,2534.0
2010-11-15,2350.0,8590.0,22525.0,2305.0,25565.0,2420.0
2010-11-16,2329.5,8483.5,22195.0,2260.0,25150.0,2384.0
2010-11-17,2225.0,8145.0,21475.0,2085.0,24350.0,2222.0
2010-11-18,2263.0,8386.0,21500.0,2143.0,25395.0,2306.0
2010-11-19,2260.0,8409.0,21685.0,2132.0,25250.0,2247.0
2010-11-22,2265.5,8405.5,21615.0,2133.0,25200.0,2226.5
2010-11-23,2221.0,8149.0,21290.0,2078.5,23950.0,2150.0
2010-11-24,2242.0,8254.5,21900.0,2093.5,24350.0,2199.0
2010-11-25,2238.5,8290.0,22610.0,2119.0,24275.0,2221.0
2010-11-26,2243.0,8288.0,22510.0,2118.0,24060.0,2264.0
2010-11-29,2258.0,8319.5,22755.0,2119.5,24400.0,2255.0
2010-11-30,2245.0,8375.0,22595.0,2097.0,24135.0,2210.0
2010-12-01,2290.0,8540.0,23305.0,2142.0,25125.0,2265.0
2010-12-02,2326.0,8711.5,23675.0,2198.5,25450.0,2292.0
2010-12-03,2324.0,8754.0,23505.0,2211.0,25450.0,2330.5
2010-12-06,2278.5,8780.0,23450.0,2204.5,25460.0,2320.5
2010-12-07,2325.5,9024.0,24050.0,2307.5,26180.0,2402.0
2010-12-08,2296.0,8882.0,23750.0,2276.0,25580.0,2362.0
2010-12-09,2350.0,9041.5,23755.0,2261.0,25775.0,2367.5
2010-12-10,2316.0,9116.0,23685.0,2289.0,26275.0,2402.0
2010-12-13,2298.0,9211.0,24180.0,2322.0,25900.0,2419.5
2010-12-14,2332.0,9260.0,24790.0,2311.0,26085.0,2440.0
2010-12-15,2305.5,9101.0,24280.0,2259.0,25910.0,2392.0
2010-12-16,2296.0,9050.0,24255.0,2209.0,26200.0,2380.0
2010-12-17,2306.5,9101.5,24695.0,2240.5,26225.0,2378.5
2010-12-20,2327.5,9250.0,24880.0,2276.0,26245.0,2452.0
